,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,Class
224,0.575071,0.047247,0.792614,0.579125,0.461103,0.544622,0.75358,0.453036,0.491012,0.393303,0.332487,0.304502,0.059991,0.7125,0.230769,0.927445,0.281081,0.877551,0.721519,0.333333,0.261021,0.476289,0.025999,0.625,0.633414,0.392374,0.302477,0.821192,0.49919,0.53429,0.411421,0.425094,0.405096,0.001829,0.855422,0.315789,0.818182,0.429245,0.602041,0.723684,0.123267,0.146379,0.436364,0.035442,0.488038,0.620677,0.277188,0.326837,0.84854,0.462134,0.506647,0.387961,0.407521,0.360932,0.001938,0.870588,0.5,0.735294,0.572115,0.536082,0.773333,0.113908,0.165273,0.491319,0.028913,0.45913,0.608368,0.201858,0.407246,0.785818,0.481498,0.513987,0.639058,0.597845,0.563207,0.002683,0.891892,0.56,0.810256,0.572115,0.28866,0.716216,0.112664,0.113233,0.449921,0.02808,0.529058,0.609653,0.186179,0.407837,0.798987,0.481498,0.513987,0.638518,0.597845,0.563207,0.002683,0.868421,0.555556,0.71134,0.572115,0.28866,0.716216,0.105721,0.183565,0.387427,0.02481,0.435986,0.575191,0.168475,0.244323,0.754972,0.455982,0.482162,0.804931,0.705048,0.707105,0.002683,0.909091,0.585106,0.670103,0.633028,0.247423,0.726027,0.082876,0.131755,0.387427,0.02481,0.435986,0.575191,0.168475,0.239964,0.754972,0.455982,0.482162,0.761346,0.705048,0.707105,0.002355,0.909091,0.566667,0.670103,0.633028,0.247423,0.726027,0.058,0.131755,4
225,0.21813,0.041688,0.278409,0.143138,0.152758,0.276888,0.233172,0.083667,0.103137,0.336073,0.186847,0.199052,0.127365,0.825,0.692308,0.801262,0.454054,0.918367,0.78481,0.197531,0.163631,0.131959,0.016481,0.257353,0.117792,0.119311,0.170795,0.200405,0.071679,0.072293,0.293664,0.213067,0.191295,0.087052,0.746988,0.726316,0.68595,0.400943,0.959184,0.723684,0.065485,0.293941,0.129293,0.016279,0.251196,0.117961,0.128647,0.194903,0.201074,0.071679,0.072293,0.267566,0.184239,0.16147,0.092266,0.729412,0.729167,0.569519,0.389423,0.958763,0.72,0.053493,0.392909,0.111111,0.009407,0.170435,0.10982,0.060062,0.188406,0.198651,0.063882,0.061146,0.238652,0.159925,0.143472,0.085137,0.689189,0.74,0.546154,0.389423,0.958763,0.72973,0.036245,0.41155,0.101749,0.008557,0.196393,0.110052,0.055397,0.188679,0.20198,0.063882,0.061146,0.23845,0.159925,0.143472,0.085137,0.671053,0.737374,0.445876,0.389423,0.958763,0.72973,0.033167,0.565137,0.47076,0.036904,0.403114,0.26959,0.296973,0.306085,0.395856,0.193961,0.205892,0.663468,0.512578,0.534674,0.011805,0.896104,0.297872,0.829897,0.5,0.350515,0.739726,0.120929,0.155276,0.47076,0.036904,0.403114,0.26959,0.296973,0.300624,0.395856,0.193961,0.205892,0.627543,0.512578,0.534674,0.010361,0.896104,0.266667,0.829897,0.5,0.350515,0.739726,0.084631,0.155276,6
226,0.549575,0.10231,0.477273,0.923158,0.229137,0.505721,0.803482,0.948875,0.950746,0.12207,0.139712,0.155509,0.049377,0.65,0.423077,0.741325,0.535135,0.693878,0.367089,0.469136,0.253782,0.195876,0.104326,0.191176,0.908075,0.073801,0.123859,0.790326,0.936335,0.935546,0.099625,0.142946,0.158386,0.001097,0.722892,0.852632,0.539945,0.933962,0.255102,0.368421,0.145609,0.194799,0.369697,0.259839,0.272727,0.908361,0.124668,0.356822,0.793463,0.933003,0.935363,0.088492,0.118388,0.121864,0.049234,0.647059,0.770833,0.441176,0.572115,0.865979,0.36,0.33606,0.326148,0.388889,0.185624,0.241739,0.918057,0.091641,0.36087,0.805062,0.941748,0.943818,0.104844,0.111823,0.114459,0.022,0.716216,0.76,0.492308,0.639423,0.814433,0.364865,0.267249,0.273858,0.441971,0.293002,0.240481,0.911686,0.084523,0.471698,0.812615,0.932758,0.9344,0.170756,0.204748,0.199107,0.031837,0.671053,0.686869,0.46134,0.567308,0.865979,0.364865,0.389303,0.321102,0.397661,0.239323,0.207612,0.910137,0.084523,0.288828,0.811188,0.931215,0.932869,0.187293,0.245146,0.236326,0.031837,0.662338,0.670213,0.463918,0.587156,0.865979,0.369863,0.297968,0.301756,0.51462,0.314684,0.313149,0.898164,0.136493,0.402319,0.804052,0.918275,0.917699,0.244131,0.324667,0.319475,0.043171,0.675325,0.577778,0.536082,0.53211,0.793814,0.383562,0.316181,0.266547,3
227,0.694051,0.061838,1.0,0.698155,0.738331,0.588101,0.860231,0.571756,0.614327,0.477321,0.413209,0.404325,0.021689,0.825,0.115385,1.0,0.345946,0.561224,0.683544,0.404321,0.110918,0.571134,0.030449,0.789216,0.661691,0.576876,0.397653,0.848954,0.515804,0.572981,0.378491,0.43841,0.389384,0.018288,0.831325,0.421053,0.837466,0.325472,0.867347,0.736842,0.164869,0.141938,0.559596,0.030249,0.770335,0.662643,0.622016,0.455772,0.85179,0.515804,0.572981,0.344854,0.379093,0.328674,0.019384,0.811765,0.427083,0.716578,0.3125,0.865979,0.733333,0.134676,0.211198,0.277778,0.030937,0.267826,0.592532,0.128793,0.26087,0.787448,0.4484,0.499049,0.405488,0.403248,0.40204,0.021821,0.891892,0.69,0.797436,0.519231,0.85567,0.756757,0.084716,0.125628,0.254372,0.030106,0.308617,0.593784,0.118789,0.261248,0.800645,0.4484,0.499049,0.405145,0.403248,0.40204,0.021821,0.868421,0.686869,0.698454,0.519231,0.85567,0.756757,0.079187,0.199421,0.559942,0.051114,0.358131,0.600028,0.185037,0.386013,0.697974,0.517503,0.550267,0.692919,0.741685,0.695178,0.022715,0.857143,0.393617,0.850515,0.454128,0.690722,0.616438,0.172203,0.216384,0.559942,0.051114,0.358131,0.600028,0.185037,0.379126,0.697974,0.517503,0.550267,0.655399,0.741685,0.695178,0.019937,0.857143,0.366667,0.850515,0.454128,0.690722,0.616438,0.120515,0.216384,8
228,0.184136,0.035261,0.352273,0.176331,0.056577,0.162471,0.124194,0.185697,0.206543,0.299848,0.392605,0.42032,0.035533,0.6,0.75641,0.73817,0.745946,0.520408,0.291139,0.135802,0.34435,0.012371,0.009559,0.098039,0.212451,0.01968,0.014342,0.166659,0.21738,0.239204,0.487286,0.564087,0.561571,0.014082,0.674699,0.884211,0.561983,0.79717,0.510204,0.302632,0.01926,0.305153,0.123232,0.016732,0.30622,0.244835,0.100796,0.107946,0.203693,0.247996,0.265976,0.579757,0.640878,0.610573,0.021903,0.741176,0.770833,0.585561,0.649038,0.752577,0.333333,0.039018,0.403655,0.105903,0.009669,0.210435,0.237865,0.047059,0.104348,0.201277,0.24168,0.257156,0.517107,0.556302,0.542962,0.020211,0.702703,0.78,0.561538,0.649038,0.752577,0.337838,0.026201,0.422756,0.096979,0.00882,0.242485,0.238368,0.043404,0.104499,0.20465,0.24168,0.257156,0.516669,0.556302,0.542962,0.020211,0.684211,0.777778,0.46134,0.649038,0.752577,0.337838,0.023632,0.57947,0.089181,0.007183,0.209343,0.238368,0.043404,0.065395,0.20465,0.24168,0.257156,0.505129,0.601384,0.580337,0.020211,0.675325,0.765957,0.46134,0.665138,0.752577,0.342466,0.018381,0.592775,0.428363,0.094425,0.358131,0.447063,0.153626,0.271186,0.499954,0.397594,0.418975,0.917214,0.846868,0.829784,0.010047,0.922078,0.566667,0.81701,0.541284,0.587629,0.561644,0.125705,0.119274,6
229,0.76204,0.050895,0.616477,0.519176,0.429986,0.636156,0.635294,0.434453,0.451825,0.303805,0.344623,0.335604,0.017074,0.6125,0.089744,0.88959,0.416216,0.469388,0.658228,0.388889,0.334097,0.472165,0.016069,0.441176,0.499258,0.220172,0.306389,0.625152,0.409095,0.427707,0.228429,0.288181,0.26242,0.008047,0.650602,0.357895,0.677686,0.514151,0.571429,0.671053,0.097072,0.38558,0.462626,0.015866,0.430622,0.499977,0.237401,0.350825,0.62724,0.409095,0.427707,0.208128,0.24919,0.221505,0.008529,0.635294,0.364583,0.561497,0.504808,0.56701,0.666667,0.079295,0.502458,0.515625,0.043036,0.267826,0.613568,0.125697,0.437681,0.731661,0.521135,0.544328,0.469173,0.464157,0.455763,0.006797,0.824324,0.57,0.869231,0.663462,0.298969,0.635135,0.146288,0.197986,0.472178,0.042215,0.308617,0.614865,0.115934,0.438316,0.743923,0.521135,0.544328,0.468776,0.464157,0.455763,0.006797,0.802632,0.565657,0.770619,0.663462,0.298969,0.635135,0.137645,0.291972,0.434211,0.03438,0.266436,0.614865,0.115934,0.274296,0.743923,0.521135,0.544328,0.458306,0.501773,0.487136,0.006797,0.792208,0.542553,0.770619,0.678899,0.298969,0.643836,0.107062,0.310677,0.428363,0.094425,0.358131,0.447063,0.153626,0.271186,0.499954,0.397594,0.418975,0.917214,0.846868,0.829784,0.010047,0.922078,0.566667,0.81701,0.541284,0.587629,0.561644,0.125705,0.119274,4
230,0.512748,0.014244,0.519886,0.478404,0.415842,0.466819,0.63131,0.362896,0.408413,0.370167,0.333616,0.335604,0.041532,0.575,0.205128,0.706625,0.340541,0.602041,0.734177,0.160494,0.555052,0.647423,0.022373,0.553922,0.520026,0.413284,0.441982,0.702362,0.387618,0.432612,0.490621,0.416355,0.391083,0.014813,0.879518,0.452632,0.862259,0.485849,0.642857,0.763158,0.153313,0.132956,0.686869,0.029549,0.595694,0.554478,0.364721,0.541229,0.734504,0.420486,0.46869,0.597417,0.428751,0.421147,0.014538,0.882353,0.416667,0.804813,0.524038,0.340206,0.746667,0.152926,0.147835,0.284722,0.039368,0.246957,0.507777,0.077399,0.257971,0.694485,0.375664,0.416794,0.673442,0.492894,0.525426,0.015561,0.932432,0.78,0.897436,0.754808,0.546392,0.77027,0.095197,0.07033,0.190779,0.042358,0.232465,0.480774,0.059966,0.185776,0.67058,0.353099,0.392392,0.772212,0.533812,0.571497,0.015561,0.947368,0.79798,0.775773,0.8125,0.484536,0.77027,0.075871,0.077733,0.175439,0.034497,0.200692,0.480774,0.059966,0.116258,0.67058,0.353099,0.392392,0.754964,0.577072,0.610837,0.015561,0.935065,0.787234,0.775773,0.821101,0.484536,0.780822,0.059013,0.100462,0.175439,0.034497,0.200692,0.480774,0.059966,0.114184,0.67058,0.353099,0.392392,0.714085,0.577072,0.610837,0.013658,0.935065,0.777778,0.775773,0.821101,0.484536,0.780822,0.0413,0.100462,8
231,0.215297,0.015633,0.338068,0.68423,0.157001,0.185355,0.886502,0.537716,0.581566,0.404871,0.388654,0.371445,0.02815,0.7625,0.628205,0.687697,0.578378,0.693878,0.734177,0.092593,0.233827,0.736082,0.044293,0.57598,0.593362,0.472325,0.492829,0.787222,0.456011,0.494041,0.382868,0.419476,0.407219,0.015362,0.855422,0.242105,0.914601,0.34434,0.622449,0.75,0.237288,0.153134,1.0,0.067999,0.629187,0.578757,0.590186,0.746627,0.758566,0.452274,0.483818,0.491645,0.412379,0.396416,0.005815,0.905882,0.25,0.863636,0.389423,0.525773,0.733333,0.303335,0.109879,0.859375,0.039297,0.445217,0.574869,0.275542,0.721739,0.757834,0.447673,0.477615,0.438516,0.357957,0.352463,0.005366,0.891892,0.28,0.828205,0.389423,0.525773,0.743243,0.209607,0.116426,0.82194,0.060593,0.509018,0.555566,0.207881,0.785196,0.751473,0.428649,0.455393,0.477069,0.385757,0.379085,0.011089,0.881579,0.333333,0.81701,0.399038,0.721649,0.743243,0.266584,0.186134,0.755848,0.049348,0.439446,0.555566,0.207881,0.491371,0.751473,0.428649,0.455393,0.466413,0.417018,0.40518,0.011089,0.87013,0.297872,0.81701,0.426606,0.721649,0.753425,0.207352,0.206827,0.637427,0.058452,0.401384,0.519132,0.167904,0.397859,0.71395,0.393553,0.421062,0.509546,0.496201,0.483387,0.009262,0.909091,0.322222,0.863402,0.477064,0.742268,0.767123,0.134056,0.149562,8
232,0.107649,0.026055,0.170455,0.958954,0.049505,0.12357,0.820757,0.992558,0.994607,0.126027,0.051369,0.052133,0.077065,0.55,0.820513,0.649842,0.643243,0.785714,0.35443,0.101852,0.327517,0.113402,0.011619,0.384804,0.937419,0.127921,0.083442,0.812553,0.971409,0.964197,0.119216,0.146067,0.151805,0.013533,0.578313,0.652632,0.539945,0.59434,0.795918,0.355263,0.03621,0.394543,0.111111,0.011416,0.375598,0.938768,0.137931,0.094453,0.815268,0.971409,0.964197,0.108621,0.126304,0.128136,0.014344,0.564706,0.65625,0.427807,0.586538,0.793814,0.346667,0.029578,0.513173,0.0625,0.054277,0.130435,0.858133,0.03096,0.047826,0.758196,0.891033,0.865785,0.303523,0.269093,0.295871,0.003398,0.905405,0.84,0.633333,0.908654,0.319588,0.364865,0.051965,0.101134,0.036566,0.062405,0.130261,0.838678,0.021131,0.029028,0.751888,0.869921,0.843377,0.321543,0.302358,0.329189,0.00465,0.894737,0.868687,0.572165,0.923077,0.247423,0.364865,0.046849,0.14561,0.033626,0.050823,0.112457,0.838678,0.021131,0.018165,0.751888,0.869921,0.843377,0.314361,0.326861,0.351849,0.00465,0.883117,0.861702,0.572165,0.926606,0.247423,0.369863,0.03644,0.167064,0.033626,0.050823,0.112457,0.838678,0.021131,0.017841,0.751888,0.869921,0.843377,0.29734,0.326861,0.351849,0.004082,0.883117,0.855556,0.572165,0.926606,0.247423,0.369863,0.025502,0.167064,1
233,0.17847,0.278791,0.176136,0.679025,0.062235,0.144165,0.587048,0.70875,0.692342,0.130898,0.156647,0.170912,0.009229,0.5125,0.820513,0.728707,0.956757,0.367347,0.35443,0.391975,0.23972,0.129897,0.065513,0.147059,0.67532,0.054121,0.082138,0.588076,0.704007,0.687632,0.071488,0.100499,0.110828,0.003658,0.493976,0.852632,0.473829,0.910377,0.367347,0.355263,0.093991,0.345282,0.127273,0.06532,0.143541,0.676292,0.058355,0.092954,0.590041,0.704007,0.687632,0.065135,0.086902,0.093548,0.003877,0.482353,0.854167,0.363636,0.908654,0.360825,0.346667,0.076778,0.454284,0.053819,0.049419,0.102609,0.681878,0.017337,0.04058,0.594367,0.709149,0.695755,0.152947,0.208027,0.23099,0.000715,0.716216,0.9,0.5,0.947115,0.237113,0.351351,0.047162,0.256281,0.049285,0.048603,0.118236,0.683318,0.015991,0.040639,0.604328,0.709149,0.695755,0.152818,0.208027,0.23099,0.000715,0.697368,0.89899,0.399485,0.947115,0.237113,0.351351,0.043532,0.366536,0.045322,0.039583,0.102076,0.683318,0.015991,0.025431,0.604328,0.709149,0.695755,0.149404,0.224886,0.24689,0.000715,0.688312,0.893617,0.399485,0.949541,0.237113,0.356164,0.03386,0.38384,0.045322,0.039583,0.102076,0.683318,0.015991,0.024978,0.604328,0.709149,0.695755,0.141315,0.224886,0.24689,0.000628,0.688312,0.888889,0.399485,0.949541,0.237113,0.356164,0.023697,0.38384,1
234,0.048159,0.003474,0.048295,0.906264,0.083451,0.05492,0.824024,0.913779,0.916142,0.650533,0.521592,0.513626,0.025842,0.5,0.794872,0.299685,0.616216,0.459184,0.405063,0.021605,0.572142,0.035052,0.000206,0.036765,0.906036,0.072571,0.031291,0.826322,0.913643,0.915926,0.427261,0.369538,0.356476,0.010241,0.481928,0.831579,0.099174,0.613208,0.459184,0.407895,0.001541,0.766014,0.034343,0.0,0.035885,0.907339,0.078249,0.034483,0.829082,0.913643,0.915926,0.38929,0.319539,0.300896,0.010855,0.470588,0.833333,0.0,0.605769,0.453608,0.4,0.001259,0.957246,0.029514,0.0,0.013913,0.906484,0.036533,0.033333,0.828564,0.912917,0.914915,0.347222,0.27737,0.267496,0.010016,0.391892,0.84,0.0,0.605769,0.453608,0.405405,0.0,1.0,0.384738,0.027555,0.360721,0.302409,0.116505,0.367199,0.373158,0.253757,0.264857,0.501269,0.464938,0.459589,0.011268,0.815789,0.515152,0.67268,0.567308,0.546392,0.594595,0.0966,0.294103,0.397661,0.070314,0.297578,0.419315,0.094232,0.252498,0.557827,0.333031,0.344328,0.784414,0.653216,0.635543,0.008049,0.922078,0.62766,0.85567,0.697248,0.391753,0.69863,0.14447,0.113335,0.397661,0.070314,0.297578,0.419315,0.094232,0.247993,0.557827,0.333031,0.344328,0.741941,0.653216,0.635543,0.007064,0.922078,0.611111,0.85567,0.697248,0.391753,0.69863,0.101106,0.113335,2
235,0.240793,0.216432,0.323864,0.955575,0.114569,0.281465,0.837361,0.979876,0.980811,0.092542,0.09173,0.092417,0.121827,0.4375,0.782051,0.694006,0.52973,0.908163,0.367089,0.475309,0.329178,0.140206,0.055006,0.276961,0.954339,0.082411,0.134289,0.843645,0.975867,0.978179,0.079617,0.113816,0.094904,0.048281,0.53012,0.873684,0.487603,0.561321,0.897959,0.381579,0.108629,0.34461,0.228283,0.135009,0.45933,0.968897,0.145889,0.173913,0.879464,0.980414,0.979096,0.159134,0.148795,0.14552,0.011436,0.788235,0.572917,0.532086,0.620192,0.453608,0.386667,0.152297,0.18125,0.3125,0.111032,0.292174,0.957506,0.111455,0.272464,0.866374,0.970942,0.96836,0.147696,0.154146,0.156385,0.012699,0.77027,0.45,0.548718,0.533654,0.701031,0.391892,0.168996,0.207146,0.538951,0.220728,0.45491,0.96521,0.195888,0.490566,0.888858,0.974983,0.973138,0.19868,0.176636,0.176311,0.00465,0.736842,0.424242,0.497423,0.461538,0.494845,0.391892,0.347844,0.262841,0.519006,0.20139,0.358131,0.960655,0.176471,0.321526,0.887247,0.976118,0.960009,0.184811,0.183353,0.220992,0.002683,0.714286,0.351064,0.489691,0.504587,0.536082,0.39726,0.296678,0.299745,0.519006,0.20139,0.358131,0.960655,0.176471,0.315789,0.887247,0.976118,0.960009,0.174804,0.183353,0.220992,0.002355,0.714286,0.322222,0.489691,0.504587,0.536082,0.39726,0.207628,0.299745,3
236,0.110482,0.08633,0.139205,0.913935,0.046676,0.086957,0.904091,0.996345,0.774178,0.108371,0.035281,0.125889,0.003692,0.675,0.858974,0.687697,0.92973,0.193878,0.405063,0.175926,0.221351,0.173196,0.070828,0.32598,0.914287,0.081181,0.108214,0.905242,0.995452,0.776566,0.10692,0.041407,0.110828,0.006767,0.783133,0.705263,0.556474,0.731132,0.581633,0.407895,0.11094,0.189991,0.169697,0.070637,0.318182,0.915603,0.087533,0.122939,0.908266,0.995452,0.776566,0.097417,0.035804,0.093548,0.007172,0.764706,0.708333,0.44385,0.725962,0.57732,0.4,0.090623,0.268643,0.15625,0.069186,0.165217,0.93408,0.031579,0.124638,0.931896,0.989194,0.81299,0.122629,0.082774,0.188745,0.000358,0.77027,0.79,0.492308,0.855769,0.247423,0.432432,0.084279,0.233309,0.143084,0.068388,0.190381,0.936053,0.029126,0.124819,0.947514,0.989194,0.81299,0.122525,0.082774,0.188745,0.000358,0.75,0.787879,0.391753,0.855769,0.247423,0.432432,0.078773,0.337153,0.131579,0.055696,0.16436,0.936053,0.029126,0.078111,0.947514,0.989194,0.81299,0.119788,0.089482,0.201738,0.000358,0.74026,0.776596,0.391753,0.862385,0.247423,0.438356,0.061271,0.355009,0.131579,0.055696,0.16436,0.936053,0.029126,0.076717,0.947514,0.989194,0.81299,0.113302,0.089482,0.201738,0.000314,0.74026,0.766667,0.391753,0.862385,0.247423,0.438356,0.04288,0.355009,1
237,0.152975,0.318569,0.159091,0.825769,0.039604,0.118993,0.678392,0.881501,0.857631,0.089193,0.117979,0.126481,0.012921,0.425,0.833333,0.690852,0.978378,0.316327,0.316456,0.391975,0.329367,0.117526,0.076555,0.129902,0.822177,0.03567,0.071708,0.678335,0.878163,0.853947,0.056273,0.100707,0.102335,0.004572,0.433735,0.863158,0.454545,0.933962,0.306122,0.315789,0.097072,0.397768,0.060606,0.107686,0.131579,0.828606,0.035809,0.038981,0.697034,0.877713,0.853351,0.198253,0.175783,0.168817,0.001357,0.811765,0.916667,0.537433,0.956731,0.206186,0.32,0.077407,0.201027,0.052083,0.062232,0.083478,0.827024,0.016718,0.037681,0.696115,0.876686,0.851589,0.176829,0.152585,0.150008,0.001252,0.783784,0.92,0.515385,0.956731,0.206186,0.324324,0.052838,0.21147,0.047695,0.061427,0.096192,0.828771,0.01542,0.037736,0.707781,0.876686,0.851589,0.17668,0.152585,0.150008,0.001252,0.763158,0.919192,0.414948,0.956731,0.206186,0.324324,0.048922,0.309219,0.04386,0.050027,0.083045,0.828771,0.01542,0.023615,0.707781,0.876686,0.851589,0.172733,0.16495,0.160334,0.001252,0.753247,0.914894,0.414948,0.958716,0.206186,0.328767,0.038052,0.3276,0.106725,0.06383,0.136678,0.859993,0.021702,0.063336,0.751059,0.898888,0.877847,0.300626,0.209016,0.226274,0.004396,0.857143,0.822222,0.554124,0.90367,0.164948,0.356164,0.042203,0.207575,1
238,0.065156,0.022234,0.207386,0.519359,0.052334,0.073227,0.239796,0.527984,0.754,0.393303,0.408411,0.346564,0.061375,0.6625,0.794872,0.671924,0.67027,0.734694,0.088608,0.07716,0.197193,0.018557,0.007787,0.166667,0.520536,0.02583,0.028683,0.269381,0.530527,0.729669,0.447895,0.492926,0.582803,0.029261,0.73494,0.884211,0.559229,0.660377,0.77551,0.118421,0.01926,0.326857,0.018182,0.007583,0.162679,0.521285,0.027851,0.031484,0.270281,0.530527,0.729669,0.40809,0.426232,0.491935,0.031014,0.717647,0.885417,0.446524,0.653846,0.773196,0.106667,0.015733,0.432258,0.015625,0.004382,0.106087,0.516867,0.013003,0.030435,0.268067,0.526583,0.726421,0.363991,0.369983,0.43743,0.028617,0.675676,0.89,0.428205,0.653846,0.773196,0.108108,0.010044,0.45258,0.014308,0.003528,0.122244,0.517959,0.011993,0.030479,0.27256,0.526583,0.726421,0.363683,0.369983,0.43743,0.028617,0.657895,0.888889,0.32732,0.653846,0.773196,0.108108,0.008292,0.617618,0.013158,0.002873,0.105536,0.517959,0.011993,0.019074,0.27256,0.526583,0.726421,0.355559,0.399966,0.467541,0.028617,0.649351,0.882979,0.32732,0.669725,0.773196,0.109589,0.00645,0.630207,0.013158,0.002873,0.105536,0.517959,0.011993,0.018733,0.27256,0.526583,0.726421,0.336307,0.399966,0.467541,0.025118,0.649351,0.877778,0.32732,0.669725,0.773196,0.109589,0.004514,0.630207,5
239,0.396601,0.08355,0.352273,0.900374,0.154173,0.345538,0.774257,0.927562,0.934702,0.121461,0.160034,0.160249,0.029534,0.6375,0.628205,0.750789,0.821622,0.326531,0.35443,0.32716,0.294809,0.356701,0.043387,0.269608,0.91628,0.169742,0.228162,0.80081,0.939802,0.945631,0.1411,0.163129,0.150743,0.004938,0.759036,0.778947,0.625344,0.830189,0.469388,0.368421,0.131741,0.218377,0.349495,0.04319,0.263158,0.917599,0.183024,0.26087,0.803485,0.939802,0.945631,0.128561,0.141058,0.12724,0.005234,0.741176,0.78125,0.510695,0.826923,0.463918,0.36,0.107615,0.302576,0.465278,0.192317,0.29913,0.954929,0.15418,0.478261,0.849439,0.972849,0.976108,0.126355,0.099172,0.092141,0.040243,0.783784,0.55,0.54359,0.370192,0.938144,0.378378,0.335808,0.22381,0.426073,0.191624,0.344689,0.956946,0.142204,0.478955,0.863674,0.972849,0.976108,0.126248,0.099172,0.092141,0.040243,0.763158,0.545455,0.443299,0.370192,0.938144,0.378378,0.317579,0.325003,0.447368,0.229461,0.434256,0.956993,0.205026,0.285195,0.850783,0.979705,0.982232,0.119623,0.094209,0.085705,0.010195,0.753247,0.351064,0.43299,0.458716,0.587629,0.369863,0.288939,0.33526,0.447368,0.229461,0.434256,0.956993,0.205026,0.280107,0.850783,0.979705,0.982232,0.113146,0.094209,0.085705,0.008948,0.753247,0.322222,0.43299,0.458716,0.587629,0.369863,0.202212,0.33526,3
240,0.062323,0.055758,0.176136,0.660214,0.046676,0.15103,0.56664,0.683121,0.683399,0.129376,0.174993,0.172986,0.204892,0.375,0.871795,0.725552,0.437838,0.94898,0.35443,0.169753,0.458461,0.391753,0.07466,0.661765,0.650195,0.525215,0.33116,0.576198,0.662855,0.667095,0.16486,0.169372,0.177919,0.051756,0.759036,0.368421,0.69697,0.221698,0.969388,0.381579,0.227273,0.223951,0.383838,0.074469,0.645933,0.65113,0.566313,0.37931,0.578123,0.662855,0.667095,0.150209,0.146456,0.150179,0.054856,0.741176,0.375,0.580214,0.206731,0.969072,0.373333,0.185651,0.30924,0.407986,0.093955,0.54087,0.659764,0.30774,0.456522,0.587982,0.671192,0.675528,0.213245,0.214899,0.215527,0.0533,0.810811,0.29,0.65641,0.149038,0.969072,0.378378,0.224891,0.184555,0.348172,0.098708,0.609218,0.671675,0.264991,0.429608,0.60686,0.682225,0.686198,0.241496,0.256911,0.25554,0.0533,0.802632,0.282828,0.592784,0.149038,0.969072,0.378378,0.208541,0.259,0.25,0.162778,0.401384,0.655946,0.120503,0.217075,0.612385,0.654938,0.661935,0.436135,0.359784,0.350486,0.056698,0.922078,0.553191,0.755155,0.321101,0.969072,0.410959,0.198646,0.109327,0.612573,0.411535,0.600346,0.678905,0.448315,0.38091,0.703223,0.644767,0.648898,0.447261,0.404356,0.386778,0.008477,0.935065,0.077778,0.81701,0.325688,0.226804,0.506849,0.346423,0.088827,3
